,Acetate,Propionate,Isobutyrate,Butyrate,Isovalerate,Valerate
o_Bacteroidales_f_g_s,-0.006573881488293409,-0.006599877495318651,0.017905859276652336,-0.004601453896611929,0.021698379889130592,0.0130543177947402
g_Bacteroides_s,-0.01510291825979948,-0.014407306909561157,0.005035107955336571,-0.011551782488822937,0.005337032955139875,7.570676825707778e-05
g_Bacteroides_s2,0.024586917832493782,0.0275066327303648,0.020024416968226433,0.02791222371160984,0.01721770502626896,0.02657116949558258
g_Bacteroides_s_acidifaciens,0.0038501594681292772,0.005437787156552076,-0.000856058846693486,0.0035237211268395185,-0.0030083635356277227,0.0004232741193845868
g_Bacteroides_s_caccae,0.003760488238185644,0.0043436032719910145,-0.014877380803227425,0.0031725727021694183,-0.016272375360131264,-0.003109567565843463
g_Bacteroides_s_coprophilus,-0.019398188218474388,-0.016703477129340172,-0.004891982302069664,-0.01679253950715065,0.0007729669450782239,-0.0012528013903647661
g_Bacteroides_s_eggerthii,0.023756563663482666,0.031144773587584496,0.022403942421078682,0.034301187843084335,0.021668022498488426,0.03500852361321449
g_Bacteroides_s_fragilis,0.01337662898004055,0.02092370018362999,0.03587143495678902,0.02472567930817604,0.03839706629514694,0.03642405569553375
g_Bacteroides_s_ovatus,-0.010844539850950241,-0.006609467323869467,0.010234422981739044,-0.002907212357968092,0.012105711735785007,0.012719137594103813
g_Bacteroides_s_plebeius,0.019707299768924713,0.019687028601765633,-0.020099865272641182,0.01742604747414589,-0.021527281031012535,-0.003100335830822587
g_Bacteroides_s_uniformis,0.011142082512378693,0.013605484738945961,0.012026228941977024,0.014699705876410007,0.009669745340943336,0.012765510939061642
g_Parabacteroides_s,-0.030026685446500778,-0.02689950540661812,-0.004861230496317148,-0.02422465570271015,0.0022348545026034117,-0.011220868676900864
g_Parabacteroides_s2,0.007275794167071581,0.006257002707570791,0.004889483563601971,0.005452341865748167,0.005460656713694334,0.00262151169590652
g_Parabacteroides_s_distasonis,-0.006074803881347179,-0.016288794577121735,-0.02464568056166172,-0.021674739196896553,-0.032657310366630554,-0.03999865800142288
g_Parabacteroides_s_gordonii,-0.025248898193240166,-0.029442863538861275,-0.012446322478353977,-0.03128059208393097,-0.00989372469484806,-0.02095947414636612
g_Porphyromonas_s,0.009966353885829449,0.010805293917655945,0.009530235081911087,0.01039630826562643,0.009139802306890488,0.012287614867091179
g_Porphyromonas_s2,-0.007848613895475864,-0.009070388972759247,-0.0023414650931954384,-0.009565440006554127,-0.002070058137178421,-0.008119960315525532
g_Porphyromonas_s_endodontalis,0.006143564824014902,0.008396260440349579,-0.0006824394222348928,0.007235582452267408,-0.00302805844694376,0.005201278254389763
f_Prevotellaceae_g_s_,0.01584268920123577,0.01527317799627781,-0.008704052306711674,0.013866403140127659,-0.010761773213744164,-0.00026721242466010153
g_Prevotella_s,0.008490596897900105,0.010277575813233852,-0.008196056820452213,0.009612380526959896,-0.006692794617265463,0.001856661168858409
g_Prevotella_s2,0.019973160699009895,0.021504616364836693,0.020656589418649673,0.021561454981565475,0.01979255862534046,0.020433522760868073
g_Prevotella_s_copri,0.0007521468214690685,0.004495575092732906,-0.023494422435760498,0.0016391625395044684,-0.020732300356030464,-0.005607269704341888
g_Prevotella_s_stercorea,0.013153637759387493,0.0144799230620265,0.00016618118388578296,0.013196622021496296,-0.0035055431071668863,0.002549753524363041
f_Rikenellaceae_s,-0.024792756885290146,-0.027658183127641678,0.016698459163308144,-0.022518977522850037,0.019929133355617523,-0.0028159122448414564
f_Rikenellaceae_s2,-0.0006938174483366311,-0.005229221656918526,-0.011031643487513065,-0.004266458563506603,-0.01247808150947094,-0.01399019081145525
f_Rikenellaceae_g_AF12_s_,0.001673372695222497,-0.0017951471963897347,-0.011373002082109451,-0.002289211843162775,-0.012891397811472416,-0.013021962717175484
g_Alistipes_s_indistinctus,0.02139613963663578,0.016302522271871567,0.027514491230249405,0.018572965636849403,0.022526171058416367,0.011900009587407112
g_Alistipes_s_massiliensis,-0.0030282335355877876,-0.0010146750137209892,0.014387047849595547,-0.0014502222184091806,0.018137380480766296,0.0069490158930420876
g_Alistipes_s_onderdonkii,-0.02696610428392887,-0.025200877338647842,-0.018509037792682648,-0.021459216251969337,-0.010455531068146229,-0.007218962535262108
g_Alistipes_s_putredinis,0.01729481853544712,0.0155504010617733,-0.006695031654089689,0.013900051824748516,-0.010652780532836914,0.0015974808484315872
f_Rikenellaceae_g_human_s_gut metagenome,-0.042208895087242126,-0.04508998617529869,-0.01985153555870056,-0.04460214078426361,-0.013830655254423618,-0.029632991179823875
f_S24_7_g_s,0.012425222434103489,0.015309338457882404,-0.012894686311483383,0.013282900676131248,-0.012709896080195904,0.003512783208861947
f_Barnesiellaceae_s,-0.006874418817460537,-0.008417856879532337,-0.0033692345023155212,-0.009559686295688152,-0.001661952817812562,-0.006286428775638342
f_Barnesiellaceae_g_s,0.002645698608830571,0.00046831974759697914,0.0007582202088087797,0.0003931741521228105,0.0014440922532230616,-0.004238097928464413
g_Barnesiella_s,0.01144547201693058,0.011456894688308239,0.0030088855419307947,0.0091214245185256,7.318551070056856e-05,0.0005443602567538619
g_Barnesiella_s_intestinihominis,-0.0018936543492600322,-0.0011605473700910807,0.0067987083457410336,-0.0010096783516928554,0.007505585439503193,0.006661358755081892
g_Butyricimonas_s,-0.007083943113684654,-0.010041548870503902,0.004914629273116589,-0.008268695324659348,0.009449280798435211,-0.0011754005681723356
g_Odoribacter_s,0.004366139881312847,0.008437391370534897,-0.001370282843708992,0.008131331764161587,-0.00045866434811614454,0.010627144947648048
f_Paraprevotellaceae_g_s,-0.011143731884658337,-0.009871331043541431,-0.025466106832027435,-0.013243111781775951,-0.025876928120851517,-0.017374347895383835
g_CF231_s,0.004940805025398731,0.010871866717934608,-0.0010850392282009125,0.01097908429801464,0.003009437583386898,0.012829463928937912
g_Paraprevotella_s,0.04068608582019806,0.03970768302679062,0.012717566452920437,0.03754066675901413,0.0005172037053853273,0.010790429078042507
g_Prevotella_s.1,-0.008288863115012646,-0.005275387316942215,-0.005715426988899708,-0.0048717898316681385,3.49765905411914e-05,0.007317773066461086
o_YS2_f_g_s,0.005157595034688711,0.00019046345551032573,-0.0037890258245170116,-0.0020948497112840414,-0.008888431824743748,-0.007998814806342125
o_Streptophyta_f_g_s,-0.006420724559575319,-0.009248895570635796,-0.02034575678408146,-0.01095330249518156,-0.021792257204651833,-0.015741026028990746
f_Elusimicrobiaceae_g_s,-0.01647232100367546,-0.017718754708766937,-0.0002628426591400057,-0.014555331319570541,0.00402312446385622,-0.0025287840981036425
p_Firmicutes_s,-0.015150382183492184,-0.012070509605109692,-0.007707907352596521,-0.013319938443601131,-0.004440137650817633,-0.00554827693849802
g_Bacillus_s_clausii,-0.003284597769379616,-0.0006173033034428954,-0.0010562349343672395,-0.0021014835219830275,-9.966614015866071e-05,0.004530648235231638
g_Staphylococcus_s,0.0420045368373394,0.04450255632400513,0.03625365346670151,0.042734503746032715,0.031681180000305176,0.033391013741493225
f_Gemellaceae_s,0.001487812027335167,-0.0007889062981121242,0.007463977672159672,-0.00024664305965416133,0.003743342822417617,-0.0012233644956722856
f_Gemellaceae_s2,-0.006939941551536322,-0.00683937594294548,-0.003395747859030962,-0.008751328103244305,-0.006561373360455036,-0.011557666584849358
o_Lactobacillales_s,-0.004983477294445038,-0.008778708055615425,-0.006152007728815079,-0.009212004020810127,-0.00953291729092598,-0.012337026186287403
g_Abiotrophia_s,0.007236367557197809,0.00879093911498785,0.0014765465166419744,0.007303947117179632,0.0007782640168443322,0.00470002181828022
f_Carnobacteriaceae_s,0.005753472447395325,0.008056958205997944,0.006148609798401594,0.007827550172805786,0.004005275666713715,0.0061585670337080956
g_Granulicatella_s,0.016700077801942825,0.016882149502635002,0.02975914068520069,0.016237501055002213,0.028928298503160477,0.02059944160282612
g_Enterococcus_s,0.003006251063197851,0.0032614648807793856,-0.012345804832875729,-6.648604176007211e-05,-0.015766985714435577,-0.010171645320951939
g_Enterococcus_s.1,-0.022058364003896713,-0.02008676715195179,-0.01834079623222351,-0.01818058080971241,-0.015036716125905514,-0.010165782645344734
f_Lactobacillaceae_s,-0.005676907021552324,-0.005436974111944437,-0.007491023279726505,-0.006822229363024235,-0.005869394168257713,-0.002148162107914686
g_Lactobacillus_s,-0.006569849327206612,-0.010304588824510574,-0.00701201381161809,-0.009090347215533257,-0.007951890118420124,-0.008709383197128773
g_Lactobacillus_s2,-0.009763657115399837,-0.00547676021233201,-0.03608294576406479,-0.007539161015301943,-0.02898387424647808,-0.012847580946981907
g_Lactobacillus_s_delbrueckii,0.011410605162382126,0.010997218079864979,-0.019914183765649796,0.008866761811077595,-0.028608594089746475,-0.011120404116809368
g_Lactobacillus_s_helveticus,0.009010017849504948,0.006284307688474655,0.0005181999877095222,0.0028677894733846188,-0.003844216698780656,-0.004603326786309481
g_Lactobacillus_s_iners,-0.003282517194747925,-0.0013045474188402295,-0.0020108819007873535,-0.002029744442552328,-0.000541701156180352,0.0010732164373621345
g_Lactobacillus_s_ruminis,0.0037363574374467134,0.010252684354782104,-0.051721181720495224,0.005474470555782318,-0.04833243787288666,-0.012300465255975723
g_Lactobacillus_s_salivarius,0.00748671218752861,0.008731814101338387,-0.014775171875953674,0.004405828192830086,-0.018395306542515755,-0.0015901451697573066
g_Lactobacillus_s_vaginalis,0.0009920300217345357,0.0024292271118611097,0.010565181262791157,0.0033487656619399786,0.01238536648452282,0.00677544716745615
g_Lactobacillus_s_zeae,-0.01664053089916706,-0.013864906504750252,-0.0009819469414651394,-0.011737865395843983,0.007919549010694027,0.007318092975765467
g_Pediococcus_s,0.008155855350196362,0.00430884538218379,0.004209237638860941,0.003086502430960536,0.0016812779940664768,-0.002439487725496292
f_Leuconostocaceae_s,0.02146635577082634,0.024886153638362885,0.001997343497350812,0.023825129494071007,-0.0046239676885306835,0.014101785607635975
g_Leuconostoc_s,-0.0007389276288449764,-0.0024924001190811396,-0.0035065757110714912,-0.005879876669496298,-0.007013455964624882,-0.009514306671917439
g_Leuconostoc_s_mesenteroides,-0.026535844430327415,-0.02911081165075302,-0.005520898848772049,-0.029994018375873566,-0.0006545299547724426,-0.015031719580292702
g_Lactococcus_s,0.0062592350877821445,0.011728215962648392,0.013410854153335094,0.01458966825157404,0.014242881909012794,0.01840159110724926
g_Streptococcus_s,0.008029565215110779,0.009587548673152924,0.02976296655833721,0.011618118733167648,0.02795523963868618,0.020849870517849922
g_Streptococcus_s2,0.012172773480415344,0.007860565558075905,-0.0016697427490726113,0.003821740858256817,-0.008580713532865047,-0.010856919921934605
g_Streptococcus_s_alactolyticus,0.011066068895161152,0.015717459842562675,-0.003580376273021102,0.011275683529675007,-0.006212811917066574,0.0026755905710160732
g_Streptococcus_s_anginosus,0.0054009766317903996,0.010642724111676216,0.0032413515727967024,0.010369472205638885,0.005241159815341234,0.010322214104235172
g_Streptococcus_s_luteciae,0.012766702100634575,0.00427224300801754,-0.0016647838056087494,-0.0008933761273510754,-0.01362538430839777,-0.028774477541446686
g_Streptococcus_s_sobrinus,-0.0015736414352431893,-0.0024226659443229437,0.011121181771159172,-0.0027789471205323935,0.009317229501903057,0.0010499770287424326
g_Turicibacter_s,0.0252568069845438,0.02512114867568016,0.007891056127846241,0.02237079292535782,0.001373216393403709,0.007755315862596035
o_Clostridiales_s,-0.027463432401418686,-0.028490522876381874,-0.006746100261807442,-0.029758088290691376,-0.0011973913060501218,-0.011886307038366795
o_Clostridiales_f_g_s,-0.033207476139068604,-0.029483232647180557,0.004108639433979988,-0.02557479776442051,0.013741714879870415,0.004318936262279749
f_Christensenellaceae_g_s,-0.003114268882200122,-0.005715035367757082,0.030019888654351234,-0.00242606014944613,0.032681047916412354,0.011377854272723198
g_Christensenella_s,-0.026070542633533478,-0.02442144602537155,-0.02444138564169407,-0.02570636011660099,-0.020663581788539886,-0.01756688766181469
f_Clostridiaceae_s,0.0018886154284700751,0.00011903082486242056,-0.04447087273001671,-0.0036081604193896055,-0.05186522752046585,-0.029223065823316574
g_02d06_s,-0.018256912007927895,-0.024291280657052994,0.0015779859386384487,-0.022744780406355858,0.002480491064488888,-0.010973573662340641
f_Clostridiaceae_g_s,0.019282888621091843,0.018486570566892624,0.017045510932803154,0.01938754692673683,0.01593802310526371,0.014591445215046406
g_Clostridium_s,-0.006228986196219921,-0.00506174610927701,-0.005837187170982361,-0.004313471727073193,-0.0056111495941877365,-0.0015666483668610454
g_Clostridium_s2,0.015476241707801819,0.018087316304445267,0.021761758252978325,0.021991536021232605,0.020302077755331993,0.025038637220859528
g_Clostridium_s_butyricum,0.015688374638557434,0.01561807096004486,-0.010281066410243511,0.011239325627684593,-0.016030490398406982,-0.0006926594069227576
g_Clostridium_s_celatum,0.014070033095777035,0.016799570992588997,0.03340784087777138,0.020020870491862297,0.033960290253162384,0.025680778548121452
g_Clostridium_s_hiranonis,-0.0049817790277302265,-0.003662260016426444,-0.0043959724716842175,-0.0036828555166721344,-0.004437425639480352,-0.0025678540114313364
g_Clostridium_s_neonatale,0.016290849074721336,0.004718228708952665,0.005097693298012018,-0.001473745796829462,-0.009304369799792767,-0.02860528603196144
g_Clostridium_s_paraputrificum,-0.0036214955616742373,-0.0101212989538908,0.011603877879679203,-0.011638942174613476,0.008914666250348091,-0.013461108319461346
g_Clostridium_s_perfringens,0.0035902471281588078,0.005582101177424192,-0.022806793451309204,0.0022228979505598545,-0.02491951920092106,-0.009321329183876514
g_SMB53_s,0.005922245793044567,-0.0015781986294314265,0.0014408451970666647,-0.0028284424915909767,-0.0004733651294372976,-0.010192652232944965
f_Dehalobacteriaceae_s,-0.00486537953838706,-0.007775076199322939,-0.003892430802807212,-0.009105512872338295,-0.004808756057173014,-0.008596216328442097
g_Dehalobacterium_s,-0.01191092748194933,-0.007847475819289684,0.008147205226123333,-0.004562943708151579,0.01451596524566412,0.011638031341135502
f_EtOH8_g_s,-0.03266788274049759,-0.0320601724088192,-0.024888215586543083,-0.028842151165008545,-0.018050417304039,-0.014061959460377693
g_Anaerofustis_s,0.010253309272229671,0.012339383363723755,0.011232208460569382,0.010820896364748478,0.008177347481250763,0.007502101827412844
g_Pseudoramibacter_Eubacterium_s,0.018106261268258095,0.020699147135019302,0.033742621541023254,0.024503618478775024,0.03646973520517349,0.03497228026390076
f_Lachnospiraceae_s,-0.0028906771913170815,-0.005995947401970625,0.03745337575674057,-0.0023679400328546762,0.038662612438201904,0.0095754973590374
f_Lachnospiraceae_s2,-0.005088893696665764,0.0021263593807816505,-0.010867554694414139,0.005032578017562628,-0.005876276176422834,0.012783036567270756
g_Anaerostipes_s,0.004890551324933767,0.0005353664164431393,-0.0021109001245349646,0.0011572306975722313,-0.005208825692534447,-0.005267188884317875
g_Blautia_s,-0.009511430747807026,-0.005466189235448837,0.015824509784579277,-0.005063740536570549,0.021166186779737473,0.013723097741603851
g_Blautia_s2,4.1844366933219135e-05,0.007622404955327511,0.004903089255094528,0.011688158847391605,0.013615437783300877,0.030005788430571556
g_Blautia_s_obeum,-0.011660846881568432,-0.011890899389982224,-0.025093305855989456,-0.011600164696574211,-0.0230062548071146,-0.014985727146267891
g_Blautia_s_producta,0.008097909390926361,0.0037474362179636955,0.0029971518088132143,0.0006491304957307875,-0.0044561452232301235,-0.009897888638079166
g_Butyrivibrio_s,0.021734334528446198,0.022245047613978386,0.01708805002272129,0.02073918841779232,0.011716173961758614,0.014386337250471115
g_Butyrivibrio_s_crossotus,-0.006411426234990358,-0.004165661055594683,-0.0009781051194295287,-0.00251949904486537,0.002874138532206416,0.006977963261306286
g_Clostridium_s3,-0.02065005898475647,-0.016354558989405632,0.003099910682067275,-0.01427020039409399,0.010049824602901936,0.006290213204920292
g_Clostridium_s_aldenense,0.006626652088016272,0.0017222831957042217,-0.016832847148180008,-0.004097704775631428,-0.02285103313624859,-0.024387216195464134
g_Clostridium_s_citroniae,-0.0007303398451767862,-0.0016484067309647799,0.029105691239237785,-0.001373886945657432,0.028805647045373917,0.009233321063220501
g_Clostridium_s_colinum,0.038366977125406265,0.041687920689582825,0.023357311263680458,0.04059737175703049,0.022092318162322044,0.029534516856074333
g_Clostridium_s_hathewayi,-0.020610004663467407,-0.028086716309189796,-0.007319141644984484,-0.0288916677236557,-0.0080521609634161,-0.02830595150589943
g_Clostridium_s_lavalense,-0.0038700546137988567,-0.005821114405989647,0.022404449060559273,-0.007684754207730293,0.022240715101361275,0.003150457749143243
g_Clostridium_s_symbiosum,-0.01187976449728012,-0.015441030263900757,-0.007133000064641237,-0.016263172030448914,-0.009326715022325516,-0.01618458703160286
g_Coprococcus_s,0.013597093522548676,0.014329180121421814,0.006528940517455339,0.014372660778462887,0.0025968095287680626,0.010254628024995327
g_Coprococcus_s_catus,-0.024734368547797203,-0.02933134138584137,-0.013481473550200462,-0.027936672791838646,-0.014052804559469223,-0.02402341738343239
g_Coprococcus_s_eutactus,0.0052404203452169895,0.005053024739027023,-0.018855707719922066,0.0033618351444602013,-0.019607342779636383,-0.009697753936052322
g_Dorea_s,0.025336597114801407,0.01751743070781231,-0.005190227180719376,0.012878055684268475,-0.01779143325984478,-0.020946810021996498
g_Dorea_s_formicigenerans,-0.015698496252298355,-0.010323875583708286,-0.012260560877621174,-0.008293623104691505,-0.007171261124312878,0.003832321846857667
g_Dorea_s_longicatena,-0.013870835304260254,-0.012151453644037247,-0.0035695070400834084,-0.012401238083839417,0.0004134307091590017,0.0009618505137041211
g_Epulopiscium_s,-0.017882822081446648,-0.01747218146920204,-0.015275996178388596,-0.018678614869713783,-0.013481123372912407,-0.013232346624135971
g_Lachnobacterium_s,-0.004562042653560638,-0.00540957972407341,-0.02145109698176384,-0.005325616337358952,-0.022303463891148567,-0.013806357979774475
g_Lachnospira_s,0.009490417316555977,0.010912464000284672,-0.02282293140888214,0.00940765906125307,-0.025928892195224762,-0.007366238161921501
g_Lactonifactor_s_longoviformis,0.00012799051182810217,0.0012970429379492998,0.0019852237310260534,0.0013719908893108368,-0.0007359269657172263,-0.0006062968168407679
g_Oribacterium_s,0.011973869055509567,0.01431614626199007,0.00974119734019041,0.013755083084106445,0.007366495672613382,0.013219770044088364
g_Pseudobutyrivibrio_s,-0.015509775839745998,-0.010509101673960686,0.0003525682259351015,-0.008715169504284859,0.00608453806489706,0.00880657508969307
g_Roseburia_s,0.008898190222680569,0.00987820141017437,-0.02246052213013172,0.009885426610708237,-0.026345722377300262,-0.004866377916187048
g_Roseburia_s2,-0.004144442267715931,-0.0036077036056667566,0.004222148098051548,-0.0007772555691190064,0.004795636981725693,0.0017962438287213445
g_Roseburia_s_faecis,0.011414850130677223,0.02183970808982849,0.002999953692778945,0.027090933173894882,0.011101297102868557,0.0384269542992115
g_Roseburia_s_inulinivorans,-0.006518729496747255,-0.006534643471240997,-0.006749157793819904,-0.006956583354622126,-0.006383747793734074,-0.004508832469582558
g_Ruminococcus_s_lactaris,0.016974518075585365,0.017320236191153526,-0.016111522912979126,0.01645895093679428,-0.021715091541409492,-0.007500843144953251
g_Ruminococcus_s,-0.020322179421782494,-0.014304217882454395,-0.01695980690419674,-0.011892584152519703,-0.012246306985616684,0.004104275722056627
g_Ruminococcus_s_gnavus,0.0025880211032927036,-0.002565833507105708,0.002083110623061657,-0.006100768689066172,-0.0029691809322685003,-0.012724955566227436
g_Ruminococcus_s_torques,0.021192772313952446,0.030455738306045532,0.019860098138451576,0.030550286173820496,0.020268084481358528,0.034535061568021774
f_Peptococcaceae_g_s,0.009363898076117039,0.005597781389951706,-0.0032721564639359713,0.004229336511343718,-0.009165022522211075,-0.004494029562920332
g_Peptococcus_s,0.021085262298583984,0.024310380220413208,0.006455051247030497,0.020755432546138763,0.0030092576052993536,0.012769334949553013
g_rc4_4_s,-0.010845262557268143,-0.013186460360884666,0.0039724064990878105,-0.011967280879616737,0.003724050475284457,-0.008864318020641804
f_Peptostreptococcaceae_s,0.006605193950235844,0.0024792386684566736,0.013218247331678867,0.0008071317570284009,0.010294172912836075,-0.0025577801279723644
f_Peptostreptococcaceae_s2,0.00033163506304845214,-0.003271308494731784,-0.029305540025234222,-0.005026475992053747,-0.032109279185533524,-0.021689273416996002
g_Clostridium_s_bartlettii,0.005441600456833839,0.005128026474267244,0.0043528443202376366,0.0050478121265769005,0.0033739390783011913,0.005641160067170858
f_Ruminococcaceae_s,-0.03652505576610565,-0.027419891208410263,-0.012134982272982597,-0.02066362276673317,0.005376987159252167,0.019235124811530113
f_Ruminococcaceae_s2,-0.013058132492005825,-0.017492521554231644,0.003007259452715516,-0.014081621542572975,0.005008697975426912,-0.007259517442435026
g_Anaerofilum_s,-0.0029855126049369574,0.0017810722347348928,-0.013299988582730293,-0.0010360036976635456,-0.013478182256221771,-0.001310520339757204
g_Anaerotruncus_s,-0.02201267145574093,-0.022219106554985046,-0.003837173106148839,-0.021804723888635635,0.00011144766176585108,-0.007559422869235277
g_Butyricicoccus_s_pullicaecorum,0.031611643731594086,0.035392291843891144,0.03745963051915169,0.03878902271389961,0.03660926967859268,0.0403909906744957
g_Clostridium_s_methylpentosum,-0.006632284261286259,-0.007813281379640102,0.006652133073657751,-0.00756987975910306,0.006768248043954372,-0.0008884679991751909
g_Faecalibacterium_s,0.00643696216866374,0.008172555826604366,-0.005066446494311094,0.005551322363317013,-0.005714390892535448,0.0009656147449277341
g_Faecalibacterium_s2,-0.0030685486271977425,-0.007851682603359222,-0.00603860430419445,-0.008921174332499504,-0.010510848835110664,-0.011414380744099617
g_Faecalibacterium_s_prausnitzii,0.01767178811132908,0.023830901831388474,-0.009652988985180855,0.02813122794032097,-0.006575949024409056,0.02636256068944931
g_Gemmiger_s_formicilis,0.0122670354321599,0.0153470728546381,-0.01250600628554821,0.016037004068493843,-0.01218231488019228,0.004518809728324413
g_Oscillospira_s,-0.003534914692863822,-0.0012157013406977057,-0.018646448850631714,-0.004024545196443796,-0.01937524974346161,-0.012672160752117634
g_Oscillospira_s2,-0.053578030318021774,-0.05529823899269104,0.05313524976372719,-0.04722420498728752,0.06781639903783798,0.01585049368441105
g_Ruminococcus_s.1,-0.014971829950809479,-0.011587323620915413,0.0068638017401099205,-0.005545712076127529,0.014022789895534515,0.012845366261899471
g_Ruminococcus_s2,-0.04416417330503464,-0.0491417832672596,-0.015847794711589813,-0.04859451577067375,-0.010933234356343746,-0.02866404317319393
g_Ruminococcus_s_albus,0.024892007932066917,0.024140603840351105,0.012977355159819126,0.02121867425739765,0.006665068678557873,0.006303553935140371
g_Ruminococcus_s_bromii,-0.008327392861247063,-0.008313787169754505,0.0030833727214485407,-0.005115024279803038,0.005489644128829241,0.003513266099616885
g_Ruminococcus_s_callidus,0.03844967857003212,0.04284878075122833,0.008071801625192165,0.0423162505030632,0.005536896642297506,0.021758919581770897
g_Ruminococcus_s_flavefaciens,-0.006941618397831917,-0.009378401562571526,-0.011686233803629875,-0.00859505869448185,-0.012385403737425804,-0.010822116397321224
g_Syntrophomonas_s,0.007091262843459845,0.0069648888893425465,0.0073618716560304165,0.0058144633658230305,0.0039021368138492107,0.0035539886448532343
